Submit_ID,Brand_Reg,Model_No,Family Name,SoldIn,Country,screensize,Screen_Area,Screen_Tech,Pasv_stnd_power,Act_stnd_power,Act_stnd_time,Avg_mode_power,Star,SRI,Labelled energy consumption (kWh/year),SubmitStatus,ExpDate,GrandDate,Product Class,Availability Status,Star2,Product Website,Representative Brand URL,Star Rating Index,Star Image Large,Star Image Small,Power supply,Tuner Type,What test standard was used,Registration Number,Regulatory Standard
86359,VEON,VN42S90LED,,New Zealand,China,105.475,4753.71638784,LCD (LED),-,-,-,65.0,7.0,7.3744102108791,240.0,Approved,2114-12-10,,Single product class,Unavailable,4.0,http://www.tianledigital.com/,,4.37275531152964,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0207,AS/NZS 62087.2.2:2011
86361,VEON,VN50S90LED,,New Zealand,China,125.731,6754.867344,LCD (LED),-,-,-,121.0,6.0,6.01826182213914,444.0,Approved,2114-12-10,,Single product class,Unavailable,3.0,http://www.tianledigital.com/,,3.01653607679942,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0208,AS/NZS 62087.2.2:2011
88555,Samsung,UA32J4003AW,,"Australia,Fiji,New Zealand",Malaysia,80.103,2743.14,LCD (LED),0.26,0.0,0.0,23.87,9.0,9.75892508442314,89.0,Approved,2115-03-23,,Single product class,Unavailable,6.0,,,6.75742429490324,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Digital,AS/NZS 62087.1:2010,ZTV0224,AS/NZS 62087.2.2:2011
88672,Samsung,UA55J5500ASXNZ,,"Fiji,New Zealand",Malaysia,138.798,8228.0,LCD (LED),0.3,0.0,0.0,76.0,8.0,8.90850009532746,279.0,Approved,2115-03-27,,Single product class,Unavailable,5.5,,,5.90674249183239,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Digital,AS/NZS 62087.1:2010,ZTV0233,AS/NZS 62087.2.2:2011
89541,Samsung,UA40JU6600SXNZ,,"Fiji,New Zealand",Malaysia,101.637,4412.28,LCD (LED),0.3,0.0,0.0,58.0,7.0,7.59853102626998,214.0,Approved,2115-05-11,,Single product class,Unavailable,4.5,,,4.59689375342633,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Digital,AS/NZS 62087.1:2010,ZTV0236,AS/NZS 62087.2.2:2011
89558,VEON,VN4019LED,,New Zealand,China,100.328,4261.4193,LCD (LED),0.45,0.0,0.0,60.95,7.0,7.23966774578699,225.0,Approved,2115-07-03,,Single product class,Unavailable,4.0,http://www.expressluck.com/,,4.23803903381315,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0246,AS/NZS 62087.2.2:2011
90531,VEON,VN3219LEDDVD,,New Zealand,China,80.043,2737.0771,LCD (LED),0.32,0.0,0.0,36.14,7.0,7.91721447449795,134.0,Approved,2115-07-02,,Single product class,Unavailable,4.5,http://www.expressluck.com/,,4.91571442234885,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0244,AS/NZS 62087.2.2:2011
90532,VEON,VN3299LEDDVD,,New Zealand,China,80.043,2737.0771,LCD (LED),0.32,0.0,0.0,36.14,7.0,7.91721447449795,134.0,Approved,2115-07-02,,Single product class,Unavailable,4.5,http://www.expressluck.com/,,4.91571442234885,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0243,AS/NZS 62087.2.2:2011
90533,VEON,VN4099LED,,New Zealand,China,100.332,4261.93415424,LCD (LED),0.45,0.0,0.0,60.95,7.0,7.24013276563367,225.0,Approved,2115-07-03,,Single product class,Unavailable,4.0,http://www.expressluck.com/,,4.23850402355824,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0245,AS/NZS 62087.2.2:2011
91942,VEON,VN5519LED,,New Zealand,China,138.783,8230.1184,LCD (LED),-,-,-,99.8,7.0,7.68098168047828,367.0,Approved,2115-07-27,,Single product class,Unavailable,4.5,,,4.67922403873854,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Digital,AS/NZS 62087.1:2010,ZTV0247,AS/NZS 62087.2.2:2011
91945,VEON,VN2212LED-A,,"Australia,New Zealand",China,54.687,1277.919504,LCD (LED),-,-,-,24.3,7.0,7.17511102207777,91.0,Approved,2115-07-27,,Single product class,Unavailable,4.0,http://www.expressluck.com/,,4.17391988478787,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,AS/NZS 62087.1:2010,ZTV0248,AS/NZS 62087.2.2:2011
91947,VEON,VN1912LEDDVD-A,,"Australia,New Zealand",China,47.013,944.1792,LCD (LED),-,-,-,20.2,7.0,7.15414659207098,76.0,Approved,2115-07-27,,Single product class,Unavailable,4.0,http://www.expressluck.com/,,4.15310314891805,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,EPS,Digital,AS/NZS 62087.1:2010,ZTV0249,AS/NZS 62087.2.2:2011
91948,VEON,VN1912LED-A,,"Australia,New Zealand",China,47.013,944.1792,LCD (LED),-,-,-,24.1,6.0,6.39644452518106,90.0,Approved,2115-07-27,,Single product class,Unavailable,3.0,http://www.expressluck.com/,,3.39540108202813,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,Internal,Digital,AS/NZS 62087.1:2010,ZTV0250,AS/NZS 62087.2.2:2011
91954,VEON,VN2481LED,,"Australia,New Zealand",China,59.81,1528.4516,LCD (LED),-,-,-,28.0,7.0,7.06827671879302,105.0,Approved,2115-07-27,,Single product class,Unavailable,4.0,http://www.expressluck.com/,,4.06700377741007,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,EPS,Digital,AS/NZS 62087.1:2010,ZTV0251,AS/NZS 62087.2.2:2011
91955,VEON,VN24J1LEDDVD,,"Australia,New Zealand",China,59.81,1528.4516,LCD (LED),-,-,-,28.0,7.0,7.06827671879302,105.0,Approved,2115-07-27,,Single product class,Unavailable,4.0,http://www.tianledigital.com/,,4.06700377741007,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,EPS,Digital,AS/NZS 62087.1:2010,ZTV0252,AS/NZS 62087.2.2:2011
94444,VEON,VN4019LEDDVD,,New Zealand,China,100.332,4261.93415424,LCD (LED),0.27,0.0,0.0,57.0,7.0,7.54931880789488,210.0,Approved,2115-11-06,,Single product class,Unavailable,4.5,http://www.expressluck.com/,,4.54769006581945,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0254,AS/NZS 62087.2.2:2011
94927,VEON,VN6508LED,,New Zealand,China,163.897,11477.9975,LCD,0.0,0.0,0.0,104.56,8.0,8.65177591249203,403.0,Approved,2115-11-25,,Single product class,Unavailable,6.0,http://www.dys-cn.com/,,5.64997528314652,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0257,AS/NZS 62087.2.2:2011
95333,VEON,VN50HB28LED,,New Zealand,China,125.731,6754.867344,LCD (LED),0.0,0.0,0.0,77.7,7.0,7.98933716364897,286.0,Approved,2115-12-09,,Single product class,Unavailable,4.5,http://www.expressluck.com/,,4.98761141830925,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Digital,AS/NZS 62087.1:2010,ZTV0258,AS/NZS 62087.2.2:2011
95366,VEON,VN40HB28LED,,New Zealand,China,100.332,4261.93415424,LCD (LED),0.0,0.0,0.0,58.6,7.0,7.42307327312238,216.0,Approved,2115-12-14,,Single product class,Unavailable,4.0,http://www.expressluck.com/,,4.42144453104696,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,AS/NZS 62087.1:2010,ZTV0259,AS/NZS 62087.2.2:2011
97735,DishTV,UHF42MH,,New Zealand,China,105.406,4755.24,LCD,0.26,1.0,0.0,60.0,7.0,7.74527261617445,221.0,Approved,2116-03-31,,Single product class,Unavailable,4.5,,http://www.dishtv.co.nz,4.74361764311396,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0284,AS/NZS 62087.2.2:2011
97783,VEON,VN1912LED-B,,New Zealand,China,47.013,944.1792,LCD (LED),0.0,0.0,0.0,24.1,6.0,6.39644452518106,90.0,Approved,2116-04-04,,Single product class,Unavailable,3.0,,,3.39540108202813,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,Internal,Digital,AS/NZS 62087.1:2010,ZTV0285,AS/NZS 62087.2.2:2011
98824,VEON,VN5019LED,,New Zealand,China,125.731,6754.867344,LCD (LED),0.0,0.0,0.0,86.68,7.0,7.14883514104105,345.0,Approved,2116-07-19,,Single product class,Unavailable,4.0,,,4.14710939570133,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0300,AS/NZS 62087.2.2:2011
98915,VEON,VN4315LED,,New Zealand,China,109.684,5174.79,LCD (LED),0.0,0.0,0.0,60.19,7.0,7.84035915525093,233.0,Approved,2116-05-19,,Single product class,Unavailable,4.5,,,4.83868533950069,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0295,AS/NZS 62087.2.2:2011
98916,VEON,VN5815LED,,New Zealand,China,151.315,10438.3512,LCD (LED),0.0,0.0,0.0,118.93,7.0,7.67854928585214,458.0,Approved,2116-05-19,,Single product class,Unavailable,4.5,,,4.67675968882721,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0294,AS/NZS 62087.2.2:2011
98926,VEON,VN1912LEDDVD-B,,New Zealand,China,47.013,944.1792,LCD (LED),0.0,0.0,0.0,20.2,7.0,7.15414659207098,76.0,Approved,2116-05-19,,Single product class,Unavailable,4.0,http://www.expressluck.com/,,4.15310314891805,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0293,AS/NZS 62087.2.2:2011
98928,VEON,VN3299LEDDVD-A,,New Zealand,China,80.043,2737.0771,LCD (LED),0.0,0.0,0.0,36.1,7.0,7.91721447449795,134.0,Approved,2116-05-19,,Single product class,Unavailable,4.5,http://www.expressluck.com/,,4.91571442234885,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Digital,AS/NZS 62087.1:2010,ZTV0290,AS/NZS 62087.2.2:2011
99671,Platinum,PTL3206LED,,New Zealand,China,80.623,2800.0,LCD (LED),0.0,0.0,0.0,37.47,7.0,7.4336729079395,152.0,Approved,2116-06-17,,Single product class,Unavailable,4.0,,,4.43216532741562,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,AS/NZS 62087.1:2010,ZTV0296,AS/NZS 62087.2.2:2011
100129,Platinum,PTL4019LED,,New Zealand,China,100.332,4261.93415424,LCD (LED),0.034,0.0,0.0,59.36,7.0,7.37355431493826,218.4,Approved,2116-07-05,,Single product class,Unavailable,4.0,http://www.expressluck.com/,,4.37192557286283,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0297,AS/NZS 62087.2.2:2011
100132,Platinum,PTL5019LED,,New Zealand,China,125.731,6754.867344,LCD (LED),0.44,0.0,0.0,93.8,7.0,7.14883514104105,345.0,Approved,2116-07-20,,Single product class,Unavailable,4.0,http://www.expressluck.com/,,4.14710939570133,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,AS/NZS 62087.1:2010,ZTV0301,AS/NZS 62087.2.2:2011
98776,DishTV,55UHD,,New Zealand,China,138.76,8233.29,LCD,0.37,0.0,0.0,165.9,5.0,5.42029372275315,608.0,Approved,2116-07-08,,Single product class,Unavailable,2.0,,http://www.dishtv.co.nz,2.41853602378862,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0298,AS/NZS 62087.2.2:2011
100233,DishTV,65UHD,,New Zealand,China,163.769,11432.0,LCD,0.47,0.0,0.0,185.8,6.0,6.28374873374299,681.0,Approved,2116-07-08,,Single product class,Unavailable,3.0,,http://www.dishtv.co.nz,3.28194855252798,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0299,AS/NZS 62087.2.2:2011
100675,VEON,VN5419LED,,New Zealand,China,59.824,1528.845746,LCD (LED),0.0,0.0,0.0,30.0,6.0,6.66138652001358,115.0,Approved,2116-07-29,,Single product class,Unavailable,3.5,http://www.expressluck.com/,,3.66011346442136,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0302,AS/NZS 62087.2.2:2011
101803,VEON,VN4806LED,,New Zealand,China,120.877,6224.5,LCD (LED),0.0,0.0,0.0,70.5,7.0,7.67429926288751,285.0,Approved,2116-09-09,,Single product class,Unavailable,4.5,,,4.67258830587482,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Digital,AS/NZS 62087.1:2010,ZTV0310,AS/NZS 62087.2.2:2011
102368,VEON,VN5506LED,,New Zealand,China,138.783,8230.1184,LCD,0.0,0.0,0.0,114.26,6.0,6.65905568889549,461.0,Approved,2116-10-05,,Single product class,Unavailable,3.5,,,3.65729804715575,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0311,AS/NZS 62087.2.2:2011
104811,Avio,AV6088LED,,New Zealand,China,152.496,9936.899856,LCD,0.69,0.0,0.0,117.86,7.0,7.71332290196174,434.0,Approved,2117-01-27,,Single product class,Unavailable,4.5,,,4.71153939707913,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0321,AS/NZS 62087.2.2:2011
104939,Platinum,PTL2419LEDDVD,,New Zealand,China,59.824,1528.86807072,LCD (LED),0.0,0.0,0.0,28.5,6.0,6.6614314069011,115.0,Approved,2117-02-10,,Single product class,Unavailable,3.5,http://www.expressluck.com/,,3.66015834484118,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0322,AS/NZS 62087.2.2:2011
104940,VEON,VN3299LEDDVD-B,,New Zealand,China,80.039,2736.7112736,LCD (LED),0.0,0.0,0.0,35.0,7.0,7.91673746772934,134.0,Approved,2117-02-10,,Single product class,Unavailable,4.5,http://www.expressluck.com/,,4.91523746015532,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0323,AS/NZS 62087.2.2:2011
108929,VEON,VN2019LEDDVD,,New Zealand,China,49.389,1023.238044,LCD (LED),0.0,0.0,0.0,21.77,6.0,6.81064509298651,86.0,Approved,2117-08-07,,Single product class,Unavailable,3.5,,,3.80956149265552,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0355,AS/NZS 62087.2.2:2011
109961,Avio,AV5506UHD,,New Zealand,China,138.783,8230.1184,LCD (LED),0.47,0.0,0.0,110.98,6.0,6.77725384026064,449.0,Approved,2117-08-31,,Single product class,Unavailable,3.5,,,3.7754961985209,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0357,AS/NZS 62087.2.2:2011
109962,EVOKE,EV5506UHD,,New Zealand,China,138.783,8230.1184,LCD (LED),0.44,0.0,0.0,103.87,7.0,7.07647008949396,420.0,Approved,2117-08-31,,Single product class,Unavailable,4.0,,,4.07471244775422,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0358,AS/NZS 62087.2.2:2011
110124,EVOKE,EV2019DVD,,New Zealand,China,49.389,1023.238044,LCD (LED),0.31,0.0,0.0,19.9,7.0,7.1347443607166,80.0,Approved,2117-09-13,,Single product class,Unavailable,4.0,,,4.13366076038561,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0362,AS/NZS 62087.2.2:2011
110125,VEON,VN32N19LEDDVD,,New Zealand,China,80.039,2736.7112736,LCD (LED),0.3,0.0,0.0,32.73,8.0,8.01820791855082,131.0,Approved,2117-09-13,,Single product class,Unavailable,5.0,http://www.expressluck.com/,,5.01670791097681,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0361,AS/NZS 62087.2.2:2011
110138,EVOKE,EV2419DVD,,New Zealand,China,59.824,1528.86807072,LCD (LED),0.3,0.0,0.0,28.5,6.0,6.6614314069011,115.0,Approved,2117-09-13,,Single product class,Unavailable,3.5,http://www.expressluck.com/,,3.66015834484118,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0360,AS/NZS 62087.2.2:2011
110403,Avio,AV6001UHD,,New Zealand,China,154.662,10490.667264,LCD (LED),0.42,0.0,0.0,125.05,7.0,7.689774833736036,459.0,Approved,2117-10-17,,Single product class,Unavailable,4.5,,,4.687984632573711,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0366,AS/NZS 62087.2.2:2011
